	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.30539146556133684	0.5932017543859649	0.3693458554282247	0.3276021493126757	0.44233120680489096	0.1764411027568922	0.1925438596491228	0.2427944862155388	0.3703874384988936	0.3554055593529278	0.418796992481203
1	0.4130795374216426	0.5926535087719298	0.518616982432772	0.6384711779448622	0.5473836105415052	0.2955513784461153	0.3837719298245614	0.2638471177944862	0.4250702513860408	0.500814536340852	0.4310150375939849
2	0.5850712403940861	0.7110745614035088	0.6586461762401005	0.6668214095845675	0.7011449077238552	0.5215934650145178	0.5786967418546367	0.5369674185463659	0.5749740799276404	0.5799916457811194	0.5921992481203009
3	0.5932475063605909	0.6990131578947368	0.6912427062011549	0.7003132832080202	0.7681913116123643	0.5739858095121253	0.6530388471177946	0.5602756892230577	0.5145140033684927	0.553842940685046	0.5586466165413535
4	0.5789875598393603	0.7138157894736842	0.7163318483609342	0.7573830409356725	0.7404239766081873	0.5171372487161962	0.5767543859649124	0.512907268170426	0.5034935824409509	0.5378759398496241	0.5114661654135338
5	0.571152929744261	0.71875	0.7407049348999813	0.7636173767752714	0.7466791979949875	0.4473779144831777	0.5026315789473684	0.45394736842105265	0.5253759398496242	0.5615288220551379	0.5421783625730994
6	0.584258644827734	0.7072368421052632	0.6997661260941366	0.7331662489557226	0.7262426900584796	0.5372123490544543	0.5947368421052631	0.5294486215538847	0.5157974593346112	0.5557017543859649	0.5705513784461154
7	0.6069038657768988	0.7088815789473685	0.7213516697851736	0.7279628996734262	0.7607133363712311	0.5564198958935801	0.5751253132832082	0.6097848788638264	0.542940031651943	0.54187552213868	0.6034461152882207
8	0.6054932932865962	0.7143640350877193	0.7052501481192208	0.6952380952380953	0.7584690893901421	0.5765113541429331	0.5850877192982455	0.6352756892230577	0.5347183775976346	0.5681077694235589	0.5607978279030912
9	0.5705986709082685	0.7017543859649124	0.7325384453867427	0.7537385129490394	0.7811821219715956	0.5229532163742691	0.5745614035087719	0.5218671679197995	0.45630435096379374	0.4907894736842106	0.48587092731829573
